@user corrupt pr government and others are where you look and you know it gutierrez.	NOT
@user @user in every conner coz anti pakistani will not able to attack on our future generation rights	OFF
@user so much ass tho	OFF
@user bono mocks nationalists during his concert in the last free part of paris.	NOT
@user darcy = dorsey?   i'm not sure why anyone was expecting a balanced platform when the owner is a satanist.	OFF
@user @user @user so then why was it cool for all the other candidates to discuss issues with russia over multiple decades?	NOT
@user packing  briefcase  sunglasses  woman’s_boot  for tx  cowboy_hat_face  thumbs_up_medium-light_skin_tone  soccer_ball  heart_suit - hope you are well smiling_face_with_open_hands  #almostcousins heart_suit 	NOT
@user @user @user @user @user @user @user @user @user @user @user @user @user we already established that in the war you are still living. thats why it isnt happening again	NOT
"@user my feelings exactly.   i was watching a video of an antifa rally"". they were fighting with and cursing at the police. at one point they began fighting with counterprotesters and one was injured. his cohorts immediately began screaming for someone to call 911. really?"""	NOT
@user bernie up to his  lying_face . you are not telling the whole truth. #walkawayfromdemocratsnow	OFF
@user its still not being updated . scrapers will get less and less until none are left	NOT
@user you are the besth	NOT
@user @user @user im not excusing his actions but the counter protesters had no right to block the streets  they are partly to blame as well  2 wrongs dont make a right just like antifa going around physically assaulting people and using weapons to hurt people  but your k with one side doing it	NOT
@user he just declassified fisa court info on carter page. he is a danger to  united_states security. loose lips sink ships is his motto	NOT
@user @user alec we been knew you are problematic just get over it	NOT
"@user phooey! it wasn't about stepping forward"" it was about @user helping @user wield a crude sharp axe on the uk's poor and vulnerable. he is a total hypocrite and fraud in a stupid affected style hat."""	OFF
"@user the only thing the principled"" conservatives are outraged about is the clear moral and intellectual need for diversity and inclusion of all people of all faiths.  @user"	NOT
@user diversity = success?  lmao	NOT
@user ask @user she is there now!	NOT
@user @user thanks chris you are very helpful.	NOT
@user here's a link to my channel with a plethora of topics to peruse: url	NOT
@user good. we can only hope. keep talking.	NOT
@user what’s your point. you are so clearly ignorant about the nature of sexual assault	OFF
@user @user you mean antifa ?	NOT
@user do you also wanna do some photography over the weekend? i’m bringing my camera gear!	NOT
@user his fruits comes not only from his mouth; he is a liar and a deceiver. he is definitely not a catholic — he likes to re-form the church to his own image.	OFF
"@user the touch makes him stiffen, hips pressing into that touch... i'm not a fair maiden to win and carry home, barnes. i /bite/."" and yet, he is merely holding on, no longer unaccustomed to such man handling..."""	NOT
.@user please commit to a people's vote on brexit. the conservatives have made a pig's ear of it.	NOT
louisiana attorney general jeff landry encourages attorney general #jeffsessions to break up #bigtech companies like #google and #facebook  nothing is going to happen until we get a new ag in november! @user #maga url	NOT
@user was there any specific comment that brought up this point recently? and yes you are speakin da troof	NOT
@user                          good day sir. how are you doing? how is your family doing? i have always wanted to reach out to you to say that you are a perfect gentleman. i am glad you have ignored most of the mud slinging targeted at your person by the presidency.	NOT
@user @user @user @user @user @user @user @user @user @user @user @user he did not waste a moment spinning gun control.	NOT
@user well iwas cool my girl don’t like shit popping out at her so it scared her a little when shit popped out	OFF
@user @user @user he is pretty good!	NOT
@user @user i hope you are voting for @user on thursday.	NOT
@user the  tweets show how demented liberals have become.  they have zero credibility	OFF
@user does one bring the other? #sex #war see penthouse magazine in the 1980's.  sex followed by guns.	OFF
@user @user @user i love your spirit and taking a stand for our great country.. i wish these liberals  go to a socialist country	NOT
"@user you act like that won't be fun for both of us.""  she contemplates getting down, he's been gone for a few minutes and she's just standing on a chair like a weirdo.   just as she is about to get down she sees him walk through the door.   ""technically i only thought about it."""""	NOT
@user he is too lazy. just slouches over and waits for the defender to come to him. bum	OFF
@user @user i know how you feel stormy daniels because i used to be a dancer and a go-go girl i have had 10 years under my belt and i know people like that pay under the table or be a hush money so you are not lying about what you doing people make excuses and they don't own up what they do	NOT
@user @user my old ass was here url	OFF
@user boycott the nfl	NOT
@user we don't need to talk about gun control; we need to talk about criminal control.	NOT
@user chances are if you say “hey no need to call her a whore” you’ll get called a libtard and blocked... but more conservatives need to stand up and call out vile behavior. difference between telling someone they can’t say something and what was said was wrong.	NOT
@user wait until he is on your coaching staff and you will change your mind.	NOT
"@user fyi, the radicalism"" is all on the left! you sob's started with occupy wall street, when that failed, you got blm started, and that failed so you put together antifa... we know what you have done.... you will go to gitmo."""	NOT
@user high class vogue!!	NOT
@user yes ..shit just move with the wind  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy she just keep blessing us  weary_face  weary_face  weary_face  weary_face  red_heart  man_shrugging_medium-light_skin_tone  woman_facepalming 	OFF
@user she don’t even wear the shit i buy her now. move away from me.	OFF
"@user @user chequers delivers brexit (changes the relationship with the eu). it does not deliver leave the european union"" (referendum question.) i think we should stop using the word brexit to mean leave, and actually say ""leave the eu"". ""brexit"" meaning willfully mutated by remainers."""	NOT
@user @user has the fbi interviewed kaine about his son's ties to antifa?	NOT
everyone has to vote red so we don't lose the house in the midterms  united_states  if we lose the house it's all over!!!! the maga movement will be finished!!!! make sure everyone you know is registered to vote red!!!! get out and vote red!!!! maga!!!! kag!!!!   #walkawayfromdemocrats url	NOT
@user would that make him the equivalent of the antifa march that started the violence there in the first place?	OFF
@user legally you need to take 15 min break every 2 hours and a lunch after 4 if you stream for more than 5 hours lol if you stream for more than 10 hours you are required to take a second lunch before the 10th hour	NOT
@user @user tell us blue. while npr knows this kid with zero experience was railroaded by that shit mueller with the help of an actual cia spy halper.	OFF
@user @user beware of rightist false flags like the narrative of the ok sign being a white nationalist dog whistle. it's not. #theresistance  #resist #bashthefash #antifa #smashfascism url	OFF
@user @user you go mike and by the way sarah she is the best lair . url	OFF
@user she doesn't want to go to jail for lying to a senate committee. she has had no crime committed on her &amp; is a leftest activist trying to stall his confirmation. a nutty professor that i believe is a closet antifa member pd by soros.	OFF
@user @user @user @user what’s your point here? i’m a tx voter and i wholeheartedly support gun control. there were 0 school shootings in my childhood. i think it’s because civilians couldn’t easily get their hands on military grade weapons. our laws need to change	NOT
@user thanks to all the bleeding heart liberals who would rather pay for illegal immigrants then people who are battling cancer.	NOT
@user @user he was a drunk driver that wrecked and injured a person then fled the scene of the crime! hit and run.. should fit right in with leftists socialists antifa democrats!	OFF
@user bullshit.	NOT
@user @user @user @user @user sorry and yes you are very wrong as most people who don’t read the science behind the generation and subsidies are. my page is a good place to start but reading 10-20 books on the subject will get you some excellent schooling. very complex.	NOT
"@user evidently they don't care that their study"" is flawed from the start. they just parrot the misleading info from everytown &amp; all the other leftist gun control addicts/sites."""	OFF
@user @user @user @user “spotty gun control” and “no internal borders”is my point. every gun sale in cali has to go through a ffl. it’s illegal to buy them out of state. it’s illegal for gang members in chicago to get guns out of state. as far as a nationwide ban how’s that drug war working out for you?	NOT
@user what the fuck youre so gorgeous im actually sobbing	OFF
@user @user love you norm!	NOT
#qanda look at who twitter and facebook are  currently banning - all conservatives.	NOT
@user and democrats actually commit acts of violence a la antifa	NOT
.@user was first trustee to join @user @user to lead the charge since 2015 to divest from fossil fuels.  she is a true accomplished progressive who actually gets results.   vote letitia james for ny ag tomorrow  democratic primary  sept 13th  url	NOT
@user one could say that she is the one coward. she could probably end this charade but continues to sabotage our country with her silence. plus she’s a sad over facelifted former soft porn model.	OFF
@user @user @user he is our president and im@user of him	NOT
@user he’s a da. someone educate him he’s in the south now	NOT
@user @user @user @user @user @user @user whatever the rights and wrongs she has talked about it and written about it publicly so if she hadn’t sought or received help what are the people around her doing allowing her on such programmes as cbb &amp; lw? i think she has the final say and likes the large sums she is offered!	NOT
@user if the tournament of shit ain’t on here... url	OFF
@user there must be a cash prize or something for whoever comes up with the first “conservatives pounce” take.	OFF
*buying more levi’s  url	NOT
@user @user @user @user @user @user her links to planned parenthood which is the reason why liberals don't want a conservative judge.	NOT
@user @user @user @user @user @user @user @user he is a sexual being  face_savoring_food 	NOT
.⁦@user is pledging more than $1 million to support nonprofits and youth activists working to end gun violence. they’re also partnering with michael bloomberg to help create a coalition of business leaders who support gun control measures.  url	OFF
@user @user he is crap tho	OFF
@user disgusting liberals have no shame!!!	OFF
@user @user @user the holy spirit is given when you are saved	NOT
.@user  joined the show to talk about how she is leading the fight against breast cancer at @user @user listen to the full interview: url	NOT
@user @user @user simon said he hope garth writes ketterer a song - knowing his guy needs outside help 2 get the votes - btw i don't think garth is going 2 do that  i saw him in a video say as much.  kettterer &amp; other acts r battling for 2nd courtney is an unstoppable force - she is a hurricane!	NOT
@user @user @user she is still on there for now.	NOT
@user im only there for the meltdown url	NOT
@user @user is he crazy? where is ss detail.. how are they making sure some crazy liberal with a gun doesn't show up?	OFF
yes! @user where we go one we go all  flexed_biceps_light_skin_tone   flexed_biceps_light_skin_tone  flexed_biceps_light_skin_tone  #wwg1wga #thegreatawakening #maga #godblessamerica #godblesshumanity	NOT
@user and let's not forget that the democrats were the ones who wanted to keep slavery alive	NOT
".@user maybe kavanaugh should withdraw, spare country tinderbox"" hearing #ttt url what are you afraid of @user ?  he is going to be on the court and the gop is going to expand their majorities.  you are pissing on a red ant hill"""	OFF
@user yeah sucks honestly but i plan on coming back on variety rather than fortnite and if the opportunities are nice to start esport on another game but i can approve that fortnite esport is over for me.	OFF
@user rose.. you are so good... id kill for you without hesitation i love you	NOT
@user @user @user me too..he is a genius	NOT
@user well that's because roy moore was no longer an issue for the dems or the so called women's rights liberals.	NOT
@user a black  hobag	OFF
@user he is so takendted what the heck	OFF
@user @user @user @user @user i’m gunna fucking die oh my god	OFF
*she is at home making a quick meal for herself in the off chance that @user and @user have already eaten*	NOT
@user you're welcome and i do mean it. you are super cute	NOT
@user @user twitter will be banning a lot more conservatives or anyone that speaks out about the dems or liberals. closer to the elections	OFF
@user don't dignify her stupidity by posting her comments!!!	OFF
@user he is an evil godless man.	OFF
@user @user @user @user @user except the 'consumers' (people) don't want the nhs privatised; they want it in public hands because it's an essential public service and not a capitalist market.  do you think everyone in this country is stupid?	OFF
@user this shit gon keep me in the crib lol fuck it	OFF
@user @user so do you think she is a christian?	NOT
.@user is no champion for women. url	NOT
@user @user @user that’s a people chicago hell gun control works in their town	OFF
@user good she is a crook too pile_of_poo  expressionless_face 	OFF
@user good luck @user ... not	NOT
@user liberals are kind bad slow at this or they just stalling.	NOT
actually antifa makes u want to kick them right in the teeth url	OFF
"#dtmag url gabby giffords’ gun control group targeting pro-2a districts with statue of child cowering under school desk"""""	NOT
@user @user liberals makes america  sicker	OFF
@user well that's why bb wins super it's and you are an overhyped media mouth piece imbecild	OFF
@user desirable? give me a woman over 30 anytime over a girl in her 20s anyday. to much to teach them and you can't relate on a higher level. you are beautiful and any man would be lucky to have you.	NOT
@user antifa is a terrorist organization	OFF
@user  @user  @user   we the people demand an investigation of        keith ellison!! #maga url	NOT
"@user @user @user @user @user also.  these antifa"" and from hence shall be referred to as anqueefa by mesel.  they pretty much all live with mommy.  in the basement which is why they wear masks.  then mommy can't ground em"""	NOT
@user and the most insignificant comment comes from a miss america contestant.	NOT
@user you are very generous. &lt;3	NOT
along with occupy wall st and antifa url	NOT
@user and there i was thinking i couldn't like you any more than i already did... brilliant.  grinning_face  red_heart  syringe  red_heart  grinning_face 	NOT
@user @user she doesn’t remember her clothes or his clothes or the house or how she got there or what songs they were playing or what exact date. this is nothing but weaponizing me too with false accusations for ulterior motives. but if fiberals can defend #antifa terrorists this is nothing.	OFF
@user love it! he's giving you a heads up that he is the most important living creature in a 10 mile radius !! paw_prints  rolling_on_the_floor_laughing 	NOT
@user @user awwh thank alooot bhabi you are so sweet love you  smiling_face_with_heart-eyes  face_blowing_a_kiss  face_blowing_a_kiss 	NOT
@user but he is right..the deaths caused by the hurricane was vastly overrated. i googled it.	NOT
"@user i bet he is sayin wat his daddy says most... don't start me baby"" face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy """	OFF
@user haven't watched it in years.  #nonflzonehome @user #qanon #maga.	NOT
@user @user wait what??? the conservatives actually showed a little sign of respect?  that’s a first.	NOT
@user @user democrats only care about this crap when it furthers their mission: to destroy conservatives.	OFF
@user @user @user @user conservatives: always dying on the wrong hill.	NOT
@user you bet it has. england is doomed. liberals everywhere are destroying our lives by collaborating with muslims. the royal family bloodline mixes with muslims going way back.  do you think this is an accident?  read this:  url	OFF
@user @user @user if you are being led by the spirit why didn't you 10 deliver him from that spirit?	NOT
@user he needs shielding from his nana too.	NOT
@user no gun control people can ever explain the logic of any gun law or any weapon restriction. always just blanket statements for the sheep to follow #2a #cruzcrew #tx #florida #voteredtosavetexas #voteredtosaveflorida	NOT
@user heck yeah. and also she is cool	NOT
@user @user middle class voted &amp; continue to support our @user that u demoralize daily bcuz we do not like direction our country has been heading. it continues when u take a blind eye to hate &amp; violence spewed from antifa &amp;  illegals who disregard our laws.	NOT
@user god save us from that catastrophe	NOT
@user @user she is the ceo of atmos research &amp; consulting she profits by spreading gloom &amp; telling cities how they can combat climate change snake oil salesmen are cheaper on taxpayers url	NOT
@user @user @user how many car windows did you smash today while wearing a pussy hat? you anti-american antifa fucktards are a pathetic waste of life. we will slap you down at the ballot box once again. url	OFF
@user that shit weird! lol	OFF
@user omfg yassssss!  smiling_face_with_heart-eyes 	NOT
@user @user @user @user @user im no one special or affiliated with @user they’re just my favorite team i believe it was personal &amp; financial here is my take he obviously had some issues with management &amp; @user had to set a presedent &amp; at the rate he is going he is going to command big $$$$$	NOT
@user that's because there are very few conservatives in congress. they only run as conservatives. they govern as liberals.	NOT
@user @user @user disgusting. these people will take over this country one day and then all the lefties and liberals will be very upset when they are forced to wear a burka. imagine @user  face_with_tears_of_joy . the worst mistake ever was letting these people in so freely. they do not appreciate it.	OFF
@user @user @user @user we are here for q and the revolution.  do not allow the shiny objects to divide.  take a step back and look at all of it from that way.  #maga #wethepeople.	NOT
@user natalie (the youngest) gets her dreams of being a football coach ruined when she is constantly compared to her older brother chris who has made that his career. she invents mr doubtfire as chris’ long lost brother from scotland &amp; wins the job &amp; in life. the end.	NOT
@user @user @user @user she is getting death threats. url	NOT
@user the biggest difference to me between the conservative’s overall agenda and the liberal’s: what cons do makes me feel scared and depressed about others and the future. what liberals do makes me feel happy and confident we’re on the right track. neither is perfect but one is best.	NOT
@user you are welcome to join us in our slack room for the community gardening.  url	NOT
@user @user @user @user he looks like a antifa dude. dude.	NOT
@user thank you for the updates....you are doing an excellent job	NOT
@user you are cum	NOT
@user good!	NOT
@user all you need to know about the importance of the midterms	NOT
@user this kind of meme just drives me further away from the conservatives. my mother and father are rolling in their proverbial...you know. they would be disappointed in the lowness of it all.	NOT
@user @user @user @user antifa are not liberal!we don’t agree with anything they do!!look up their history.but also look up david duke. we also don’t believe open borders.doesn’t mean you have to be a racist.&amp; loose your empathy/morals. i personally have no problem discussing topics.	NOT
@user antisemitism is alive and well in the uk!	NOT
@user liberals are not very smart	OFF
@user i hope he traded this winter as he is the worst defensive catcher i’ve ever seen itsnot even funny anymore as 14 passed balls in only 71 games? wow.... that’s nuts	NOT
@user @user if trump supported nazis then why would antifa a communist group want to harm trump.  thinking_face  that's right the communist group is made up of the democratic party.	NOT
20180917: don pittis cbc: is the people's party of canada liberal? it depends on the definition url	NOT
@user no and they’re expensive ass hell	OFF
@user dishonored zone where you have to balance on dangerously high edges in a shitty ghetto overrun with rats and bloodflies	OFF
@user i think gun control and progressive tax rates are unjust. can i ignore them?	NOT
@user @user @user they aren't....	NOT
"@user  how did britain end up upside down in the ditch with all four wheels spinning lazily in the air?""  how could it not, with the rabid wealth thirsty @user drunk on power, at the wheel?  #britishtorycarcrash #toriesout"""	NOT
@user a special kind of #antifa when he learns the correct spelling of tomorrow ! ffs proper shitting myself now  face_screaming_in_fear 	OFF
@user something went down she is hiding.	NOT
@user @user #westminster @user #tories @user @user @user #brexiteers #outoftheeu @user we think not #annasourpuss  angry_face  best for the #uk  united_kingdom  without a doubt is to #leave with #noeudeal &amp; just get on forging  globe_showing_europe-africa  trade deals &amp; say to the #eu #fuckeu  flexed_biceps 	OFF
@user @user apparently they didn't learn from gun control.	NOT
@user could be romford young conservatives!	NOT
@user @user who ever supported this guy? you know they can never be trusted.	NOT
@user @user he should be in potters field by now	NOT
@user you fuckass	OFF
4 dead in mass shooting at fifth third bank building in downtown cincinnati | time - time url via @user want gun control legislation? vote blue	NOT
@user antifa seems to taking a vacation too. but watch out after the election. i’d like to think they’ve all gone back to school.	NOT
@user @user i'm not watching it ever again. soccer anyone? that damn soccer game in tn looked like a winner to me. usa beat mexico 1-0. over 40k attended. i think soccer can overcome football in the future.	NOT
@user @user @user @user i blocked @user i don't want conservatives here this is a safe place for all #resisters	NOT
@user then resign. you have done nothing to check el presidente. you are part of the swamp and hold no nebraska values! resign	OFF
"@user it was a change"" election and exit polls were not kind to doug ford, so i can't quite agree.  i believe the ndp is making a case as a strong opposition party, allaying fears about potential governance, and so much of what may happen in 2022 hinges on how liberals reorganize."""	NOT
@user dam lorna you are so so sexy! mmmmmm gorgeous n edible!!!	NOT
"@user she is not decent anywhere and most people who respect"" her have no idea what she stands for."""	NOT
@user @user @user there is a culture in greek life but i think alot of that comes from presentation in film. once we are away from our parents  people are more free thinking some i agree with some not. you really think every frat is maga crazy	NOT
@user fake news he is a liberal dem.	OFF
@user leftist californian antifa professors never lie about republicans. snark!!!	NOT
@user @user @user @user @user no kidding and i don't support that. still doesn't cancel out the many violent protests by antifa. the money and support has been traced to george soros and he is a big player within the democrat party	NOT
@user you are a traitor url	OFF
@user @user @user oh yeah another cracking offering from @user  face_with_tears_of_joy  rolling_on_the_floor_laughing  face_with_tears_of_joy  rolling_on_the_floor_laughing  url	NOT
@user think probely i think she is getting something out of it ..maybe money	NOT
@user @user that’s how immature she is not to mention no class at all o!! not even a dime	OFF
@user when you are playing inside you don’t get beat inside. i agree not a major mistake.  i’m glad you found it because i was questioning my mind again.	NOT
"@user @user @user andy, you literally went on vacation right after making that pressing"" announcement. you're a joke and this is why real conservatives are turning to bernier"""	NOT
@user @user @user maybe the trumpies will call for gun control after this.	NOT
@user the #metoo movement has turned out just the way black lives matter and antifa turned out. started out as a worthy cause and then ruined by a bunch of bandwagonists. more harm than good.	NOT
@user @user @user @user @user @user @user @user @user @user @user @user @user yes we do. i've been campaigning for this for years	NOT
@user no they are seeing how liberals are sleazballs and they are #walkingaway	OFF
@user @user yep. here she is defying us to take another picture. url	NOT
@user that one sucks bc he is so hit or miss	OFF
@user  democrats have order this mangina to shut up  he is not listening just keeps on going on and on in his little mind   he is loyal to uncle soros   his sister married into the family url	OFF
@user yoongi you are the father!!!  face_with_tears_of_joy  url	NOT
@user flat out clown....bottom  line is that you're out and america is back!!  you were a sellout to the country ...look in the mirror who's the 8 year old..	OFF
@user oh my god	NOT
@user figures. he is a douche and would do this.	OFF
@user @user he is such a showman! and those pipes smiling_face_with_heart-eyes  the man can sing	NOT
"@user @user how am i villifying him? he literally did have a 2 hour rant about imaginary bolsheviks and how women should just stop complaining. if you think that is no true wrong"", then well, i got news for you buddy: it means you are as shitty as he is."""	OFF
@user  a beast? she is certainly not attracted nor amused to do it with one. 0/10	NOT
@user @user @user we could help if you are london based  smiling_face_with_smiling_eyes 	NOT
@user remember when antifa was respectable and intimidating??  me neither lmao	NOT
@user hey serena...don’t do me any favors.  women can take care of themselves.  just hit your tennis balls and take care of your family.	NOT
6 people shot and killed in bakersfield and the liberals want to tweet about gun control.  chicago calls 6 people shot and killed a lunch break yet nobody tweets a word.  you can’t have it both ways.  legal guns ownership vs illegal gun ownership. what’s the real solution?	NOT
still canny get er somecunt in maga telling us no to go into bananas cos french boys were spiking folks drinks &amp; kerr turns round n shouts fuck it free dunt  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy 	OFF
"@user @user revkin spreading important news.""?????????????? andy sees himself as an intellectual 2. this is what us real liberals r stuck with from public figures. then the faux liberals-like andy-wonder why we real liberals dont care anymore."""	NOT
@user @user @user i'm assuming that @user is a proponent of gun control.  the argument for gun control is the threat of being shot.  she then goes on to accuse people who open or conceal carry of being scared of a hypothetical fear of being shot.  it's a hypocritical statement	OFF
@user eric holder should be in prison !!	OFF
@user @user says social housing is good and in the same breath talks of climbing the ladder.   hypocrisy incarnate from a failed lying politician lining her party's pockets with tax money for real estate builders @user building their failure of lies	OFF
@user @user needs to get over it. it’s been 5 years since he hasn’t played for the birds. move on already. there is hardly anyone still on the team from when he played with the birds. he is starting to sound bitter that he doesn’t have a ring	NOT
@user @user @user @user @user lab turned down the deal with lds	NOT
@user @user the gauge potential is the connection on the quantum field as like in differential geometry. and the field strength  tensor is the curvature tensor.	NOT
@user @user @user antifa jv squad?	OFF
@user @user he is also speaking as the other man in the room.   remember he kept silent and allowed kids to be sexually assaulted....we will call him the mark judge in this case.	NOT
@user get violent?  get?  as if the #occupy #blacklivesmatter #baltimoreriots #ferguson #antifa weren't all democrat violence	OFF
@user when you said you are gonna add them but u didn’t already  face_with_tears_of_joy  face_with_tears_of_joy  url	NOT
@user he is so wonderful! i love my grandkids!	NOT
@user @user @user he will blame it on the fact that he is hispanic of course.	OFF
@user @user only if you want a murder charge. stealing guns is already a felony. shooting someone with their own gun is life in prison at best. there is just no way this ends well for whoever tries this. i honestly think this is a troll made by 4chan to get stupid antifa members shot/jailed.	OFF
@user @user @user if he is from az i would put my money on sex with underage kids.	OFF
@user @user @user @user @user @user @user @user @user @user @user @user @user @user amy when iook at you  think child of god but also inspring young lady. you showed us that you can conquer  anything  and say i am stronger  than this. god is proud  of you and so am i. mr. heughan too. he said in an article what is the big fuss about himself you are the answer.	NOT
dr. blasey ford kavanaugh #metoo .@user .@user #femfrauds #maga #maddow #morningjoe #wednesdaywisdom url	NOT
@user @user @user you are neither authority nor arbiter. have a seat.	OFF
@user @user i'll go to the original argument that people shouldn't blanket everyone together.   terrorists = all muslims  alt-right = all conservatives  both of these are equally dumb. requiring specific groups to denounce their fringes means that the general populace can't differentiate.	OFF
@user you are so wonderful elizabeth...kisses from italy....	NOT
@user he will get what he deserves in the mens prison........	NOT
@user @user of course never cover conservatives	NOT
(i know there are parents among my mutuals/followers and lots of you are great! but i’ve had to deal with a lot who are laser-focused on an outdated idea of what early childhood education should be)	NOT
@user @user @user be there with bells on  thumbs_up  victory_hand  red_heart 	NOT
@user @user she is known to be sneaky enraged_face 	NOT
@user @user @user @user so you are ok with the racial epithats that the left calls black conservatives? #bigotry #hypocrisy #walkaway i did. many have. dont be blind. you are being a tool for a establishment. keep resisting the outsider and be for the political elite millionaires.	OFF
@user @user i want to prove to him how actually retarded he is	OFF
@user @user guys im literally italian and i know what that shit is wtf	OFF
@user i’m weak  face_with_tears_of_joy  face_with_tears_of_joy .. shit must have been really painful ..	OFF
@user blaming trump for the hurricane is showing his ignorance and hate..if only he were to give his salary to their recovery maybe then he can help	OFF
@user @user it's not just conservatives. centrists are discouraged with his approach to dealing with trump. usa is our biggest friend protector and  trade partner. open the markets consumers here will benefit	NOT
@user you are now a prince before the time that you will become the king. url	NOT
@user hope the tiny anti american fraction of the usa can support those nfl contracts.	OFF
@user bring back alex ... jack... or ban nyt too...	NOT
antifa caught off guard after getting confronted by the last person they ever wanted to answer too url	NOT
@user he is the al but if were talking entire mlb i will still take arenado all day defensively over chapman.	NOT
@user @user thank you president trump! all of america is benefiting for todays' economy too! and most importantly? president trump gets all the credit! = #maga url	NOT
"@user shit like this is why i don't follow @user  who me? i'm just stating basic facts.  totally not diverting from the actual point. just stating a fact.""  you're a phony"""	OFF
#pathetic #loser only utah would allow this 2 happen. #wakeupamerica utah slc judges liberals  @user @user  so sorry #elizabethsmart  red_heart  url	NOT
@user is the brainchild of @user - he is playing dirty against @user and jen is using her ill gotten money against @user mailer linking nixon to anti-semitism was approved by top cuomo aides url	OFF
@user go back to canada	NOT
@user he looks just like fred with a moustache. ha ha	NOT
@user @user @user please stick to bakersfield issues and resign from house leadership. you are illiterate in economics and the constitution and take too many bribes! #nospeakermccarthy i’m for @user	OFF
@user privat just means between b xvi and the cardinal. agree though he should not be out and about. should be in seclusion for the 'prayer nd meditation' and only private mass. nuncio was making molehill into mountain for the old guard of conservatives to oust francis.	NOT
@user maybe the reason you are gaining so many subs is because you are a hard working awesome youtuber :d	NOT
@user @user i thought the red hat was a maga hat until i saw the maple leaf.	NOT
@user @user @user agree liberals will not have a majority but you will see people's party of canada in the running your little c party will be lower in the ranks the the ndp.	NOT
@user he is right though... you do have a whiff	OFF
@user @user several of the western liberals are not too happy with national focus of saudi.	NOT
@user @user you are the worst attorney general ever however you had that in common with barry soweto is him being the worst president ever so why don't you just go crawl under the rock with him	NOT
@user @user @user @user actually per the rules it doesn’t matter if she even saw the coaches attempts to coach her - she is to receive a warning based on the coaches actions.  it would have stopped at just a warning but as you saw she couldn’t let it go.	NOT
@user he is back baby. lol	NOT
@user @user wasn’t this clown running guns?	NOT
@user @user thank you for the consideration.....be careful it might be you !!!!	NOT
@user @user @user she is!! have you seen her tweets lately??	NOT
@user stop trying  to make brandon what he is not and run him. put in some trip option and sprint option stuff. run him!! do some play action out of the option formations. bring in book for at least four series.	NOT
@user @user yes. that’s how the liberals do.	NOT
@user @user @user i absolutely agree!! i have tried rallying people on twitter. asking them to follow each other. strength in numbers. i vote. i work the polls for early election and election day. i speak with liberals. i forwarded maxine walters rants to the secret service.	NOT
"@user finally! no more terrible takes of the nfl owners are racist"""""	OFF
#maga deep state video exposed: url	NOT
@user i always strike lawyers. i served on a jury (civil) and the jury wanted me to decide the case and kept asking me to explain jury instructions. my take away is that the lawyer may hold too much sway in deliberations. but if he or she is on your side.....	NOT
@user i have to go over saturday to “have dinner” no it’s the annual close the pool for the season . not then big ass round above grounds . they have a huge in ground pool . i know that’s coming . while gore here . and i don’t mind at all . lol funny shit	OFF
@user @user @user @user we are not a democratic republic. we have never been a democratic anything. we have never had democratic ideology. nor is this a “new” talking point. we are constantly correcting democrats/liberals on this.	NOT
@user  you were on the same stage as farrakhan. you total hypocrite. you are pathetic.	OFF
@user by citizens he means democrat voters...	NOT
@user how dare you tell me what antifa is doing is right. they are not fighting facism they are fighting for their own stupid cause. they are further from fixing facism than the republicans themselves	OFF
"23:70 or do they say, he is possessed""? nay, he has brought them the truth, but most of them hate the truth."""	OFF
@user o’rourke tell us texas citizens how you feel about law enforcement officers  woman_police_officer . tell us about your immigration plan. tell us about your gun control plans. tell us about your tax plans. if you can’t tell us what your views are you can’t be senator.	NOT
@user @user an accusation is not enough. we are fortunate to live in a country where you are innocent until proven guilty.	OFF
@user i had to look up who he was. a bush-cheney guy. gop have some strange conservatives.	NOT
@user by which point the fuckingclass was nearly over... lol!	OFF
@user coming from a former ag who should be charged with conspiracy to commit murder in the fast &amp; furious scandal. one of the many scandals committed within the obama administration.	NOT
@user how about we rally behind a blue wave and parse policy after. the country is in danger. you are not helping. you're speaking from a place of #whiteprivilege stop	NOT
"4./presumably you think liberals,"" are as trivial as women and their complaining. you wonder why dr. ford does not want to surrender herself to such a harrowing experience before you all? @user @user @user @user @user @user @user"	OFF
@user @user and they will know she is the lord	NOT
@user looks at this! wow. our hard earned money  money_bag used for the liberals extravagant lifestyle. doesn’t that remind you of the typical socialist government!!	NOT
"@user the comments below, defending drug ford's blatant abuse of power is completely laughable.  but, but the liberals.  bias, bias i tell you!!!  must be only the ndp rich downtown area that was polled"".  ho-man... thanks guys... i needed a good laugh!  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy """	OFF
@user it just turns by itself into the wall	NOT
@user @user @user @user yes he is! #stopkavanaughnow	NOT
@user sure thing smirking_face 	NOT
@user nothing leave	NOT
@user @user @user @user voting for her as well. democrat i assume.	NOT
1 like = 1 uwu for the troops! show your american flag and weeabo pride! #maga uwu	NOT
@user @user @user oh!!! she looks amazing thank u!!  sparkling_heart 	NOT
@user david dennison might know where he is.	NOT
@user @user @user *extremistische idee	NOT
